,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
640,PVTPL KKR GROUP FIN CO VI LLC ,3.75,2029-07-01,1072000.0,1069505.54,1196737.33,9-200100-Income Research Intermediate,Corporate Bonds,KKR GROUP FIN  CO,,True,<class 'object'>,KKRS
641,PVTPL LIBERTY MUT GROUP INC 4.,4.57,2029-02-01,1005000.0,1115581.43,1173988.47,9-200100-Income Research Intermediate,Corporate Bonds,LIBERTY MUT GROUP  INC,,True,<class 'object'>,QRTEA
642,PVTPL LIBERTY MUT GROUP INC GT,4.25,2023-06-15,679000.0,721411.06,725217.31,9-200100-Income Research Intermediate,Corporate Bonds,LIBERTY MUT GROUP  INC,,True,<class 'object'>,QRTEA
643,PVTPL MACQUARIE GROUP LTD SR 4,4.15,2024-03-27,1371000.0,1371000.0,1451116.41,9-200100-Income Research Intermediate,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,MQG.AX
644,PVTPL PEACHTREE CORNERS FDG TR,3.98,2025-02-15,900000.0,905696.31,985170.65,9-200100-Income Research Intermediate,Corporate Bonds,PEACHTREE  CO,,True,<class 'object'>,XPASX
645,PVTPL PENSKE TRUCK LEASING CO ,3.9,2024-02-01,1691000.0,1687550.36,1813861.4,9-200100-Income Research Intermediate,Corporate Bonds,PENSKE TRUCK LEASING  CO,,True,<class 'object'>,PAG
646,PVTPL RABOBANK NEDERLAND GLOBA,3.88,2023-09-26,1410000.0,1408279.8,1514994.82,9-200100-Income Research Intermediate,Corporate Bonds,RABOBANK NEDERLAND,,True,<class 'object'>,XS0954910146.AS
647,PVTPL SCHLUMBERGER HLDGS CORP ,3.9,2028-05-17,2522000.0,2528153.68,2816154.13,9-200100-Income Research Intermediate,Corporate Bonds,SCHLUMBERGER,,True,<class 'object'>,SLB
648,PVTPL SMBC AVIATION CAP FIN DA,3,2022-07-15,1198000.0,1205675.44,1225314.4,9-200100-Income Research Intermediate,Corporate Bonds,SMBC AVIATION  CAP,,True,<class 'object'>,SMBC
649,PVTPL T-MOBILE USA INC 3.5% DU,3.5,2025-04-15,900000.0,975924.0,975460.5,9-200100-Income Research Intermediate,Corporate Bonds,T-MOBILE USA  INC,,True,<class 'object'>,TMUS
650,REALTY INCOME CORP 4.65% DUE ,4.65,2023-08-01,434000.0,467344.22,466608.4,9-200100-Income Research Intermediate,Corporate Bonds,REALTY  INC,,False,<class 'object'>,O
651,SHELL INTL FIN B V 2.375% DUE ,2.38,2025-04-06,1900000.0,1956322.0,1997447.88,9-200100-Income Research Intermediate,Corporate Bonds,SHELL INTL FIN B V,,False,<class 'object'>,SHEL
652,STANDARD CHARTERED PLC 1.319% ,1.32,2023-10-14,641000.0,641000.0,646519.01,9-200100-Income Research Intermediate,Corporate Bonds,STANDARD CHARTERED PLC,,False,<class 'object'>,STAN.L
653,SUNOCO LOGISTICS PARTNERS OPER,3.9,2026-07-15,548000.0,545691.4,598364.41,9-200100-Income Research Intermediate,Corporate Bonds,SUNOCO LOGISTICS PARTNERS OPER,,False,<class 'object'>,SUN
654,T-MOBILE USA INC 1.5% DUE ,1.5,2026-02-15,600000.0,600834.0,604584.0,9-200100-Income Research Intermediate,Corporate Bonds,T-MOBILE USA  INC,,False,<class 'object'>,TMUS
655,TEVA PHARMACEUTICAL FIN NETH I,2.8,2023-07-21,630000.0,626957.1,627788.7,9-200100-Income Research Intermediate,Corporate Bonds,TEVA PHARMACEUTICAL FIN NETH I,,False,<class 'object'>,NO_TICKER_FOUND
656,TEXTRON INC 3.0% DUE 06-01-203,3,1930-06-01,1000000.0,932840.0,1051839.1,9-200100-Income Research Intermediate,Corporate Bonds,TEXTRON  INC,,False,<class 'object'>,TXT
657,TORONTO DOMINION BK SR MEDIUM ,1.15,2025-06-12,1574000.0,1573921.3,1585329.89,9-200100-Income Research Intermediate,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD.TO
658,TOYOTA MTR CR CORP MEDIUM TERM,3,2025-04-01,1100000.0,1170653.0,1181102.18,9-200100-Income Research Intermediate,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
659,TRUIST BK GLOBAL FIXED 1.5% DU,1.5,2025-03-10,1562000.0,1558782.28,1597898.79,9-200100-Income Research Intermediate,Corporate Bonds,TRUIST BANK,,False,<class 'object'>,TFC
660,TRUIST FINL CORP SR MED TERM N,1.2,2025-08-05,936000.0,935007.84,946273.63,9-200100-Income Research Intermediate,Corporate Bonds,TRUIST BANK,,False,<class 'object'>,TFC
661,UBS GROUP FDG JERSEY LTD 4.125,4.13,2026-04-15,1900000.0,2002723.0,2130910.04,9-200100-Income Research Intermediate,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,UMMIEA.JO
662,UNITED AIRLS 2014-1 PASS THRU ,4,2027-10-11,2075587.01,2187339.96,2188186.98,9-200100-Income Research Intermediate,Corporate Bonds,UNITED AIRLS 2014-1 PASS THRU ,,False,<class 'object'>,UPS
663,VENTAS RLTY LTD PARTNERSHIP 3.,3.13,2023-06-15,437000.0,434740.97,454931.35,9-200100-Income Research Intermediate,Corporate Bonds,VENTAS RLTY  LTD,,False,<class 'object'>,VTR
664,VERIZON COMMUNICATIONS 4.125% ,4.13,2027-03-16,843000.0,848589.09,960041.19,9-200100-Income Research Intermediate,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
665,VERIZON COMMUNICATIONS INC 3.0,3,2027-03-22,816000.0,815611.3,878122.02,9-200100-Income Research Intermediate,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
666,VERIZON COMMUNICATIONS INC 4.3,4.33,2028-09-21,544000.0,613944.76,632965.94,9-200100-Income Research Intermediate,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
667,WEC ENERGY GROUP INC 1.375% DU,1.38,2027-10-15,1570000.0,1568744.0,1533435.38,9-200100-Income Research Intermediate,Corporate Bonds,WEC ENERGY GROUP  INC,,False,<class 'object'>,WEC
668,WELLS FARGO & CO MEDIUM TERM S,2.19,2026-04-30,2291000.0,2291000.0,2378500.8,9-200100-Income Research Intermediate,Corporate Bonds,WELLS FARGO &  CO,,False,<class 'object'>,WFC
850,Corporate Bonds,,,,,,9-200100-Galliard Capital,Corporate Bonds,Corporate Bonds,,False,<class 'object'>,
851,7-ELEVEN INC .625% DUE ,0.63,2023-02-10,60000.0,59950.2,60035.72,9-200100-Galliard Capital,Corporate Bonds,7-ELEVEN  INC,,False,<class 'object'>,5250.KL
852,7-ELEVEN INC .8% DUE ,0.8,2024-02-10,150000.0,149875.5,149628.6,9-200100-Galliard Capital,Corporate Bonds,7-ELEVEN  INC,,False,<class 'object'>,5250.KL
853,ABBVIE INC 2.3% DUE 11-21-2022,2.3,2022-11-21,550000.0,569576.13,564532.97,9-200100-Galliard Capital,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
854,ABBVIE INC 3.375% DUE ,3.38,2021-11-14,120000.0,119793.6,121380.12,9-200100-Galliard Capital,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
855,AIG GLOBAL FDG SR SECD MEDIUM ,2.7,2021-12-15,200000.0,193788.0,202272.18,9-200100-Galliard Capital,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
856,AIG GLOBAL FDG SR SECD MEDIUM ,2.3,2022-07-01,120000.0,119965.2,122292.06,9-200100-Galliard Capital,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
857,AIG GLOBAL FDG SR SECD MEDIUM ,0.9,2025-09-22,150000.0,149875.5,148074.97,9-200100-Galliard Capital,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
858,ALLIANT ENERGY FIN LLC 1.4% DU,1.4,2026-03-15,380000.0,379285.6,374299.1,9-200100-Galliard Capital,Corporate Bonds,ALLIANT ENERGY FIN  LLC,,False,<class 'object'>,LNT
859,AMEREN ILL CO 3.25% DUE ,3.25,2025-03-01,410000.0,428516.2,440820.12,9-200100-Galliard Capital,Corporate Bonds,AMEREN ILL  CO,,False,<class 'object'>,AILLP
860,AMERICAN ELEC PWR CO INC 3.65%,3.65,2021-12-01,100000.0,99938.0,101431.77,9-200100-Galliard Capital,Corporate Bonds,AMERICAN ELEC PWR  CO,,False,<class 'object'>,NO_TICKER_FOUND
861,AMERICAN EXPRESS CO 3.7% DUE 0,3.7,2023-08-03,350000.0,371549.5,372719.01,9-200100-Galliard Capital,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
862,AMERICAN EXPRESS CO FLTG 08-03,0.93,2023-08-01,90000.0,90000.0,91155.85,9-200100-Galliard Capital,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
863,AMERICAN HONDA FIN CORP MED TE,1.95,2023-05-10,250000.0,249907.5,257498.06,9-200100-Galliard Capital,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
864,AMERICAN HONDA FIN CORP MED TE,3.38,2021-12-10,390000.0,389812.8,395463.74,9-200100-Galliard Capital,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
865,AMPHENOL CORP NEW 2.05% DUE ,2.05,2025-03-01,195000.0,194666.55,202781.38,9-200100-Galliard Capital,Corporate Bonds,AMPHENOL  CO,,False,<class 'object'>,APH
866,ANHEUSER-BUSCH COS LLC CORP 3.,3.65,2026-02-01,200000.0,226258.0,220836.93,9-200100-Galliard Capital,Corporate Bonds,ANHEUSER-BUSCH CO,,False,<class 'object'>,BUD
867,ASTRAZENECA FIN LLC .7% 05-28-,0.7,2024-05-28,210000.0,209981.1,209592.02,9-200100-Galliard Capital,Corporate Bonds,ASTRAZENECA PLC,,False,<class 'object'>,AZN
868,AT&T INC 1.49838% DUE 06-12-20,1.3,2024-06-12,260000.0,261900.8,266752.2,9-200100-Galliard Capital,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
869,AT&T INC 1.65% DUE 02-01-2028/,1.65,2028-02-01,370000.0,369533.8,367244.64,9-200100-Galliard Capital,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
870,AT&T INC 2.3% DUE 06-01-2027 ,2.3,2027-06-01,80000.0,79881.6,82744.23,9-200100-Galliard Capital,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
871,ATMOS ENERGY CORP SR NT .625% ,0.63,2023-03-09,225000.0,224991.0,225069.17,9-200100-Galliard Capital,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
872,BAE SYS HLDGS INC 3.85% DUE ,3.85,2025-12-15,410000.0,463492.7,452811.84,9-200100-Galliard Capital,Corporate Bonds,BAE SYS PLC,,False,<class 'object'>,NO_TICKER_FOUND
873,BANK AMER CORP .981% DUE ,0.98,2025-09-25,220000.0,220000.0,219830.6,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
874,BANK AMER CORP 2.015% DUE ,2.02,2026-02-13,430000.0,447806.3,443350.01,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
875,BANK NEW YORK MELLON CORP MEDI,2.66,2023-05-16,80000.0,80651.2,81626.2,9-200100-Galliard Capital,Corporate Bonds,BANK NEW YORK MELLON  CO,,False,<class 'object'>,BAC
876,BANK NOVA SCOTIA B C CORP 1.95,1.95,2023-02-01,160000.0,159800.0,164038.09,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
877,BANK OF AMERICA CORP  3.004% ,3,2023-12-20,577000.0,557555.68,597972.87,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,NO_TICKER_FOUND
878,BANK OF AMERICA CORP MTN 0.81%,0.81,2024-10-24,700000.0,700000.0,702913.52,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,NO_TICKER_FOUND
879,BANK OF MONTREAL TRANCHE # TR ,2.05,2022-11-01,50000.0,49941.5,51161.26,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO.TO
880,BANK OF NOVA SCOTIA ,2.2,2025-02-03,240000.0,254493.6,250088.88,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
881,BAPTIST HEALTH SOUTH FLA 4.59%,4.59,2021-08-15,150000.0,156687.0,150767.72,9-200100-Galliard Capital,Corporate Bonds,BAPTIST HEALTH SOUTH FLA,,False,<class 'object'>,NO_TICKER_FOUND
882,BB&T CORP MEDIUM TERM NTS 3.05,3.05,2022-06-20,220000.0,219993.4,225456.27,9-200100-Galliard Capital,Corporate Bonds,BB&T CO,,False,<class 'object'>,BBIG.TO
883,BB&T CORP SR MEDIUM TERM NTS B,2.2,2023-03-16,275000.0,274796.5,283091.99,9-200100-Galliard Capital,Corporate Bonds,BB&T CO,,False,<class 'object'>,BBIG.TO
884,BELL CANADA .75% DUE 03-17-202,0.75,2024-03-17,265000.0,264875.45,265598.09,9-200100-Galliard Capital,Corporate Bonds,BELL CANADA,,False,<class 'object'>,NO_TICKER_FOUND
885,BK MONTREAL 3.3% ,3.3,2024-02-05,100000.0,108261.0,107084.96,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO.TO
886,BLACK HILLS CORP 3.95% DUE ,3.95,2026-01-15,445000.0,491564.2,489812.97,9-200100-Galliard Capital,Corporate Bonds,BLACK HILLS  CO,,False,<class 'object'>,BKH
887,BOEING CO 2.7% DUE 05-01-2022 ,2.7,2022-05-01,15000.0,14973.45,15315.8,9-200100-Galliard Capital,Corporate Bonds,BOEING  CO,,False,<class 'object'>,BA
888,BP CAP MKTS AMER INC 2.75% DUE,2.75,2023-05-10,407000.0,402359.36,423786.14,9-200100-Galliard Capital,Corporate Bonds,BP  CAP,,False,<class 'object'>,BP
889,BRISTOL MYERS SQUIBB CO .537% ,0.54,2023-11-13,350000.0,350000.0,350419.12,9-200100-Galliard Capital,Corporate Bonds,BRISTOL MYERS SQUIBB CO,,False,<class 'object'>,BMY
890,BROWN FORMAN CORP 3.5% ,3.5,2025-04-15,400000.0,445824.0,436306.46,9-200100-Galliard Capital,Corporate Bonds,BROWN FORMAN  CO,,False,<class 'object'>,BF-B
891,CANADIAN NAT RES LTD 3.8% DUE ,3.8,2024-04-15,230000.0,244701.6,247346.67,9-200100-Galliard Capital,Corporate Bonds,CANADIAN NAT RES  LTD,,False,<class 'object'>,CRC.BE
892,CAPITAL ONE NATL ASSN MCLEAN V,0.98,2022-08-08,400000.0,400000.0,402907.98,9-200100-Galliard Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,NLY
893,CAPITAL ONE NATL ASSN MCLEAN V,2.25,2021-09-13,300000.0,295554.87,300691.21,9-200100-Galliard Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,NLY
894,CENTERPOINT ENERGY RES CORP DE,0.7,2023-03-02,170000.0,169835.1,170016.11,9-200100-Galliard Capital,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
895,CES MU2 LLC 1.994% DUE 05-13-2,1.99,2027-05-13,447579.29,466006.13,462741.75,9-200100-Galliard Capital,Corporate Bonds,CES MU2  LLC,,False,<class 'object'>,CEU.TO
896,CHEVRON CORP NEW 1.554% DUE ,1.55,2025-05-11,185000.0,187282.8,189568.9,9-200100-Galliard Capital,Corporate Bonds,CHEVRON  CO,,False,<class 'object'>,CVX
897,CHEVRON PHILLIPS 3.3% 05-01-20,3.3,2023-05-01,210000.0,223320.3,220499.61,9-200100-Galliard Capital,Corporate Bonds,CHEVRON PHILLIPS,,False,<class 'object'>,CVX
898,CHUBB INA HOLDINGS INC 3.35% D,3.35,2024-05-15,75000.0,80806.5,80915.07,9-200100-Galliard Capital,Corporate Bonds,CHUBB INA HOLDINGS  INC,,False,<class 'object'>,CB
899,CINTAS CORP NO 2 2.9% DUE ,2.9,2022-04-01,410000.0,408242.7,417315.79,9-200100-Galliard Capital,Corporate Bonds,CINTAS  CO,,False,<class 'object'>,CTAS
900,CITIGROUP INC .776% DUE ,0.78,2024-10-30,170000.0,170000.0,170424.11,9-200100-Galliard Capital,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
901,CITIGROUP INC NEW 2.312% DUE ,2.31,2022-11-04,260000.0,260000.0,261631.88,9-200100-Galliard Capital,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
902,CITIGROUP INC NT FIXED / FLTG ,0.98,2025-05-01,220000.0,220000.0,220523.57,9-200100-Galliard Capital,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
903,CITIGROUP INC SR NT 3.352% ,3.35,2025-04-24,400000.0,426884.0,426221.11,9-200100-Galliard Capital,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
904,CITIZENS BK MEDIUM TERM NTS BO,3.25,2022-02-14,260000.0,259763.4,264174.2,9-200100-Galliard Capital,Corporate Bonds,CITIZENS BK MEDIUM TERM NTS BO,,False,<class 'object'>,CFG
905,CLOROX CO 3.8% DUE 11-15-2021 ,3.8,2021-11-15,220000.0,223731.2,222773.56,9-200100-Galliard Capital,Corporate Bonds,CLOROX  CO,,False,<class 'object'>,CLX
906,COMCAST CORP 3.7% ,3.7,2024-04-15,150000.0,164229.0,162654.85,9-200100-Galliard Capital,Corporate Bonds,COMCAST  CO,,False,<class 'object'>,CMCSA
907,COMCAST CORP NEW 3.375% DUE ,3.38,2025-08-15,400000.0,447928.0,436196.16,9-200100-Galliard Capital,Corporate Bonds,COMCAST  CO,,False,<class 'object'>,CMCSA
908,COMMONSPIRIT HEALTH 2.76% DUE ,2.76,2024-10-01,65000.0,65000.0,68433.95,9-200100-Galliard Capital,Corporate Bonds,COMMONSPIRIT HEALTH,,False,<class 'object'>,NO_TICKER_FOUND
909,CONNECTICUT LIGHT & POWER CO .,0.75,2025-12-01,140000.0,139945.4,138235.56,9-200100-Galliard Capital,Corporate Bonds,CONNECTICUT LIGHT & POWER  CO,,False,<class 'object'>,NO_TICKER_FOUND
910,CVS HEALTH CORP 2.625% DUE ,2.63,2024-08-15,160000.0,159176.0,168842.21,9-200100-Galliard Capital,Corporate Bonds,CVS HEALTH  CO,,False,<class 'object'>,CVS
911,CVS HEALTH CORP 3.7% DUE ,3.7,2023-03-09,29000.0,30378.37,30540.81,9-200100-Galliard Capital,Corporate Bonds,CVS HEALTH  CO,,False,<class 'object'>,CVS
912,DEERE & CO 2.6% DUE ,2.6,2022-06-08,230000.0,229596.45,233792.3,9-200100-Galliard Capital,Corporate Bonds,DEERE &  CO,,False,<class 'object'>,DE
913,DISNEY WALT CO 1.75% DUE ,1.75,2024-08-30,110000.0,108859.5,113737.42,9-200100-Galliard Capital,Corporate Bonds,DISNEY WALT  CO,,False,<class 'object'>,DIS
914,DOWDUPONT INC 1.50238% DUE 11-,1.27,2023-11-15,200000.0,200000.0,203648.29,9-200100-Galliard Capital,Corporate Bonds,DUPONT DE NEMOURS  INC,,False,<class 'object'>,DD
915,DOWDUPONT INC 4.493% DUE ,4.49,2025-11-15,150000.0,153978.0,170573.28,9-200100-Galliard Capital,Corporate Bonds,DUPONT DE NEMOURS  INC,,False,<class 'object'>,DD
916,DTE ELEC CO 3.375% DUE ,3.38,2025-03-01,430000.0,458668.1,464059.12,9-200100-Galliard Capital,Corporate Bonds,DTE ELEC,,False,<class 'object'>,DTE
917,DU PONT E I DE NEMOURS & CO 1.,1.7,2025-07-15,140000.0,142038.0,143574.28,9-200100-Galliard Capital,Corporate Bonds,DU PONT E I DE NEMOURS &  CO,,False,<class 'object'>,SHEL
918,DUKE ENERGY 3.05% 03-15-2023 ,3.05,2023-03-15,95000.0,96398.4,99169.42,9-200100-Galliard Capital,Corporate Bonds,DUKE ENERGY CO,,False,<class 'object'>,DUK
919,EATON CORP OHIO 2.75% DUE 11-0,2.75,2022-11-02,760000.0,761124.8,784605.2,9-200100-Galliard Capital,Corporate Bonds,EATON  CO,,False,<class 'object'>,ETN
920,EMD FIN LLC 2.95% DUE ,2.95,2022-03-19,210000.0,214149.6,213063.05,9-200100-Galliard Capital,Corporate Bonds,EMD FIN  LLC,,False,<class 'object'>,EMD
921,EMORY UNIV 1.566% DUE ,1.57,2025-09-01,115000.0,115000.0,117626.62,9-200100-Galliard Capital,Corporate Bonds,EMORY UNIV,,False,<class 'object'>,NO_TICKER_FOUND
922,ENTERGY ARK INC 3.05% DUE ,3.05,2023-06-01,100000.0,100462.0,104120.07,9-200100-Galliard Capital,Corporate Bonds,ENTERGY CO,,False,<class 'object'>,ETR
923,ENTERGY ARK INC 3.7% DUE ,3.7,2024-06-01,110000.0,119244.4,118791.98,9-200100-Galliard Capital,Corporate Bonds,ENTERGY CO,,False,<class 'object'>,ETR
924,ENTERGY LOUISIANA LLC .62% DUE,0.62,2023-11-17,220000.0,219960.4,220331.62,9-200100-Galliard Capital,Corporate Bonds,ENTERGY CO,,False,<class 'object'>,ETR
925,ENTERPRISE PRODS OPER LLC 3.5%,3.5,2022-02-01,220000.0,220627.0,224212.28,9-200100-Galliard Capital,Corporate Bonds,ENTERPRISE PRODS OPER  LLC,,False,<class 'object'>,IEP
926,EQUIFAX INC 3.6% DUE 08-15-202,3.6,2021-08-15,240000.0,239136.0,240954.13,9-200100-Galliard Capital,Corporate Bonds,EQUIFAX  INC,,False,<class 'object'>,EFX
927,EXXON MOBIL CORP 2.992% DUE ,2.99,2025-03-19,220000.0,241287.2,235969.3,9-200100-Galliard Capital,Corporate Bonds,EXXON MOBIL  CO,,False,<class 'object'>,NO_TICKER_FOUND
928,FEDERAL RLTY INVT TR 1.25% DUE,1.25,2026-02-15,220000.0,218545.8,218398.3,9-200100-Galliard Capital,Corporate Bonds,FEDERAL RLTY INVT TR,,False,<class 'object'>,FNMA
929,FIFTH THIRD BANCORP 1.625% DUE,1.63,2023-05-05,30000.0,29980.8,30597.67,9-200100-Galliard Capital,Corporate Bonds,FIFTH THIRD BANCORP,,False,<class 'object'>,FITB
930,FISERV INC 2.75% DUE ,2.75,2024-07-01,370000.0,369378.4,390344.17,9-200100-Galliard Capital,Corporate Bonds,FISERV  INC,,False,<class 'object'>,FI
931,GENERAL DYNAMICS CORP 3.25% DU,3.25,2025-04-01,200000.0,216176.0,216743.87,9-200100-Galliard Capital,Corporate Bonds,GENERAL DYNAMICS  CO,,False,<class 'object'>,GD
932,GENERAL MLS INC 2.6% DUE ,2.6,2022-10-12,270000.0,271610.3,277014.36,9-200100-Galliard Capital,Corporate Bonds,GENERAL MLS  INC,,False,<class 'object'>,GM
933,GENERAL MLS INC 3.7% ,3.7,2023-10-17,90000.0,92325.65,96304.61,9-200100-Galliard Capital,Corporate Bonds,GENERAL MLS  INC,,False,<class 'object'>,GM
934,GENERAL MTRS FINL CO INC 3.55%,3.55,2022-07-08,140000.0,139911.8,144498.8,9-200100-Galliard Capital,Corporate Bonds,GENERAL MOTORS,,False,<class 'object'>,GM
935,GENERAL MTRS FINL CO INC 4.2% ,4.2,2021-11-06,160000.0,160046.4,162095.52,9-200100-Galliard Capital,Corporate Bonds,GENERAL MOTORS,,False,<class 'object'>,GM
936,GEORGIA-PAC LLC 1.75% DUE ,1.75,2025-09-30,290000.0,289942.0,297416.5,9-200100-Galliard Capital,Corporate Bonds,GEORGIA-PAC  LLC,,False,<class 'object'>,NO_TICKER_FOUND
937,GETTY PAUL J TR .391% DUE ,0.39,2024-01-01,365000.0,365000.0,363631.25,9-200100-Galliard Capital,Corporate Bonds,GETTY PAUL J TR,,False,<class 'object'>,GETY
938,GILEAD SCIENCES INC .75% DUE ,0.75,2023-09-29,240000.0,239916.0,240118.43,9-200100-Galliard Capital,Corporate Bonds,GILEAD SCIENCES  INC,,False,<class 'object'>,GILD
939,GLAXOSMITHKLINE CAP PLC .534% ,0.53,2023-10-01,260000.0,260000.0,260937.72,9-200100-Galliard Capital,Corporate Bonds,GLAXOSMITHKLINE  CAP,,False,<class 'object'>,NO_TICKER_FOUND
940,GLAXOSMITHKLINE CAP PLC 2.85% ,2.85,2022-05-08,160000.0,157672.0,163589.24,9-200100-Galliard Capital,Corporate Bonds,GLAXOSMITHKLINE  CAP,,False,<class 'object'>,NO_TICKER_FOUND
941,GOLDMAN SACHS GROUP INC .657% ,0.66,2024-09-10,290000.0,290000.0,289521.5,9-200100-Galliard Capital,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
942,GOLDMAN SACHS GROUP INC 3.5% D,3.5,2025-01-23,200000.0,219700.0,216239.15,9-200100-Galliard Capital,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
943,GOLDMAN SACHS GROUP INC 3.625%,3.63,2024-02-20,170000.0,169792.6,182234.52,9-200100-Galliard Capital,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
944,GOLDMAN SACHS GROUP INC SR NT ,3.63,2023-01-22,400000.0,400184.0,419923.41,9-200100-Galliard Capital,Corporate Bonds,GOLDMAN SACHS GROUP  INC,,False,<class 'object'>,GS
945,HEALTH CARE SVC CORP 1.5% 06-0,1.5,2025-06-01,220000.0,219483.0,223336.72,9-200100-Galliard Capital,Corporate Bonds,HEALTH CARE SVC  CO,,False,<class 'object'>,CVS
946,HEWLETT PACKARD ENTERPRISE CO ,0.91,2021-10-05,140000.0,140000.0,140032.54,9-200100-Galliard Capital,Corporate Bonds,HEWLETT PACKARD ENTERPRISE CO,,False,<class 'object'>,HPE
947,HEWLETT PACKARD ENTERPRISE CO ,2.25,2023-04-01,145000.0,144969.55,149299.18,9-200100-Galliard Capital,Corporate Bonds,HEWLETT PACKARD ENTERPRISE CO,,False,<class 'object'>,HPE
948,HEWLETT PACKARD ENTERPRISE CO ,3.5,2021-10-05,210000.0,209708.1,211185.36,9-200100-Galliard Capital,Corporate Bonds,HEWLETT PACKARD ENTERPRISE CO,,False,<class 'object'>,HPE
949,HEWLETT PACKARD ENTERPRISE CO ,4.65,2024-10-01,200000.0,223514.0,222355.75,9-200100-Galliard Capital,Corporate Bonds,HEWLETT PACKARD ENTERPRISE CO,,False,<class 'object'>,HPE
