,Account or Security,Coupon,Date,Quantity,Cost Value,Market Value,Bank,Asset Type,Company,Industry,Private Placement,Info,Ticker
727,MCDONALDS CORP MED TERM 3.5% ,3.5,2027-07-01 00:00:00,1400000.0,1549338.0,1371751.65,9-200100-Income Research Intermediate,Corporate Bonds,MCDONALDS  CO,,False,<class 'object'>,MCD
728,MOODYS CORP 2.0% DUE 08-19-203,2,1931-08-19 00:00:00,819000.0,808074.54,667912.62,9-200100-Income Research Intermediate,Corporate Bonds,MOODYS  CO,,False,<class 'object'>,MCO
729,MORGAN STANLEY 3.622% DUE ,3.62,1931-04-01 00:00:00,1100000.0,1211023.0,1010398.85,9-200100-Income Research Intermediate,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
730,MORGAN STANLEY 3.7% DUE 10-23-,3.7,2024-10-23 00:00:00,1300000.0,1367561.0,1297207.38,9-200100-Income Research Intermediate,Corporate Bonds,MORGAN STANLEY,,False,<class 'object'>,MS
731,NORTHEAST UTILS 3.15% DUE ,3.15,2025-01-15 00:00:00,625000.0,646868.75,612346.16,9-200100-Income Research Intermediate,Corporate Bonds,NORTHEAST UTILS,,False,<class 'object'>,NBN
732,NXP B V/NXP FDG LLC/NXP USA IN,4.4,2027-06-01 00:00:00,1269000.0,1267310.27,1249240.5,9-200100-Income Research Intermediate,Corporate Bonds,NXP B V,,False,<class 'object'>,NXP
733,OCCIDENTAL PETE CORP SR NT 0% ,0,1936-10-10 00:00:00,2024000.0,963452.33,1002698.34,9-200100-Income Research Intermediate,Corporate Bonds,OCCIDENTAL PETE  CO,,False,<class 'object'>,OXY
734,PHILLIPS 66 PARTNERS LP 3.605%,3.61,2025-02-15 00:00:00,595000.0,586059.58,588080.13,9-200100-Income Research Intermediate,Corporate Bonds,PHILLIPS 66,,False,<class 'object'>,PSX
735,PVTPL AIA GROUP LTD 3.2% DUE ,3.2,2025-03-11 00:00:00,1455000.0,1500786.07,1433620.04,9-200100-Income Research Intermediate,Corporate Bonds,AIA GROUP  LTD,,True,<class 'object'>,7A2.F
736,PVTPL AIR CANADA 2015-1A PTT 3,3.6,2028-09-15 00:00:00,478073.2,481097.65,452673.08,9-200100-Income Research Intermediate,Corporate Bonds,AIR CANADA 2015-1A PTT 3,,True,<class 'object'>,AIR
737,PVTPL BAE SYS HLDGS INC GTD NT,3.8,2024-10-07 00:00:00,1858000.0,1967989.52,1839531.65,9-200100-Income Research Intermediate,Corporate Bonds,BAE SYS PLC,,True,<class 'object'>,BAESY
738,PVTPL BLACKSTONE HLDGS FIN L L,4.75,2023-02-15 00:00:00,2125000.0,2295834.27,2123143.07,9-200100-Income Research Intermediate,Corporate Bonds,BLACKSTONE,,True,<class 'object'>,BX
739,PVTPL BNP PARIBAS 2.591% DUE 0,2.59,2028-01-20 00:00:00,670000.0,670000.0,602655.39,9-200100-Income Research Intermediate,Corporate Bonds,BNP PARIBAS,,True,<class 'object'>,BNP.PA
740,PVTPL CREDIT SUISSE GROUP AG 1,1.31,2027-02-02 00:00:00,653000.0,653000.0,561277.01,9-200100-Income Research Intermediate,Corporate Bonds,CREDIT SUISSE GROUP AG,,True,<class 'object'>,CSGNZ.XC
741,PVTPL EQUITABLE FINL LIFE GLOB,1.4,2025-07-07 00:00:00,1268000.0,1265679.56,1165325.41,9-200100-Income Research Intermediate,Corporate Bonds,EQUITABLE FINL LIFE GLOBAL FDG,,True,<class 'object'>,EQH
742,PVTPL FERGUSON FIN PLC 4.5% ,4.5,2028-10-24 00:00:00,1207000.0,1202775.5,1172249.23,9-200100-Income Research Intermediate,Corporate Bonds,FERGUSON FIN PLC,,True,<class 'object'>,FERG
743,PVTPL FIVE CORNERS FDG TR SECS,4.42,2023-11-15 00:00:00,1000000.0,1074820.0,1005501.55,9-200100-Income Research Intermediate,Corporate Bonds,FIVE  CO,,True,<class 'object'>,3824.F
744,PVTPL GA GLOBAL FDG TR MEDIUM ,3.85,2025-04-11 00:00:00,1385000.0,1384612.2,1358651.7,9-200100-Income Research Intermediate,Corporate Bonds,GA GLOBAL  FDG,,True,<class 'object'>,NG=F
745,PVTPL HYUNDAI CAP AMER MEDIUM ,2.38,2023-02-10 00:00:00,830000.0,829643.1,819348.34,9-200100-Income Research Intermediate,Corporate Bonds,HYUNDAI  CAP,,True,<class 'object'>,HYMTF
746,PVTPL KKR GROUP FIN CO VI LLC ,3.75,2029-07-01 00:00:00,1072000.0,1069505.54,1002104.23,9-200100-Income Research Intermediate,Corporate Bonds,KKR GROUP FIN  CO,,True,<class 'object'>,KKRS
747,PVTPL LIBERTY MUT GROUP INC 4.,4.57,2029-02-01 00:00:00,1005000.0,1115581.43,988173.65,9-200100-Income Research Intermediate,Corporate Bonds,LIBERTY MUT GROUP  INC,,True,<class 'object'>,QRTEA
748,PVTPL LIBERTY MUT GROUP INC GT,4.25,2023-06-15 00:00:00,679000.0,721411.06,678497.95,9-200100-Income Research Intermediate,Corporate Bonds,LIBERTY MUT GROUP  INC,,True,<class 'object'>,QRTEA
749,PVTPL MACQUARIE GROUP LTD SR 4,4.15,2024-03-27 00:00:00,1371000.0,1371000.0,1371402.47,9-200100-Income Research Intermediate,Corporate Bonds,MACQUARIE BK LTD,,True,<class 'object'>,FIBRAMQ12.MX
750,PVTPL MAGALLANES INC 4.054%  0,4.24,2029-03-15 00:00:00,487000.0,487000.0,446080.57,9-200100-Income Research Intermediate,Corporate Bonds,MAGALLANES  INC,,True,<class 'object'>,0P0001572Y.F
751,PVTPL PEACHTREE CORNERS FDG TR,3.98,2025-02-15 00:00:00,900000.0,905696.31,890328.36,9-200100-Income Research Intermediate,Corporate Bonds,PEACHTREE  CO,,True,<class 'object'>,XPASX
752,PVTPL PENSKE TRUCK LEASING CO ,3.9,2024-02-01 00:00:00,1691000.0,1687550.36,1682671.52,9-200100-Income Research Intermediate,Corporate Bonds,PENSKE TRUCK LEASING  CO,,True,<class 'object'>,PAG
753,PVTPL SCHLUMBERGER HLDGS CORP ,3.9,2028-05-17 00:00:00,2522000.0,2528153.68,2382941.01,9-200100-Income Research Intermediate,Corporate Bonds,SCHLUMBERGER,,True,<class 'object'>,SLB
754,PVTPL SMBC AVIATION CAP FIN DA,3,2022-07-15 00:00:00,1198000.0,1205675.44,1197830.64,9-200100-Income Research Intermediate,Corporate Bonds,SMBC AVIATION  CAP,,True,<class 'object'>,SMBC
755,RAYTHEON TECHNOLOGIES CORP NT ,1.9,1931-09-01 00:00:00,1097000.0,1096594.11,898854.32,9-200100-Income Research Intermediate,Corporate Bonds,RAYTHEON TECHNOLOGIES  CO,,False,<class 'object'>,RTX
756,STANDARD CHARTERED PLC 1.319% ,1.32,2023-10-14 00:00:00,641000.0,641000.0,636367.28,9-200100-Income Research Intermediate,Corporate Bonds,STANDARD CHARTERED PLC,,False,<class 'object'>,STAN.L
757,SUNOCO LOGISTICS PARTNERS OPER,3.9,2026-07-15 00:00:00,548000.0,545691.4,526561.17,9-200100-Income Research Intermediate,Corporate Bonds,SUNOCO LOGISTICS PARTNERS OPER,,False,<class 'object'>,SUN
758,T-MOBILE USA INC 3.5% 04-15-20,3.5,2025-04-15 00:00:00,900000.0,975924.0,880236.0,9-200100-Income Research Intermediate,Corporate Bonds,T-MOBILE USA  INC,,False,<class 'object'>,TMUS
759,T-MOBILE USA INC SR SECD NT 1.,1.5,2026-02-15 00:00:00,600000.0,600834.0,542124.52,9-200100-Income Research Intermediate,Corporate Bonds,T-MOBILE USA  INC,,False,<class 'object'>,TMUS
760,TAKE-TWO INTERACTIVE SOFTWARE ,3.55,2025-04-14 00:00:00,857000.0,856640.06,842934.16,9-200100-Income Research Intermediate,Corporate Bonds,TAKE-TWO INTERACTIVE SOFTWARE ,,False,<class 'object'>,TTWO
761,TEXTRON INC 3.0% DUE 06-01-203,3,1930-06-01 00:00:00,1000000.0,932840.0,869828.03,9-200100-Income Research Intermediate,Corporate Bonds,TEXTRON  INC,,False,<class 'object'>,TXT
762,TORONTO DOMINION BK SR MEDIUM ,1.15,2025-06-12 00:00:00,1574000.0,1573921.3,1452185.57,9-200100-Income Research Intermediate,Corporate Bonds,TORONTO DOMINION BANK,,False,<class 'object'>,TD
763,TORONTO-DOMINION BANK 10/03/20,3.2,1932-03-10 00:00:00,1014000.0,1012022.7,905014.26,9-200100-Income Research Intermediate,Corporate Bonds,TORONTO-DOMINION BANK 10/03/20,,False,<class 'object'>,TD
764,TOYOTA MTR CR CORP MEDIUM TERM,3,2025-04-01 00:00:00,1100000.0,1170653.0,1079057.95,9-200100-Income Research Intermediate,Corporate Bonds,TOYOTA MOTOR,,False,<class 'object'>,TM
765,TRUIST BK GLOBAL FIXED 1.5% DU,1.5,2025-03-10 00:00:00,1562000.0,1558782.28,1474356.18,9-200100-Income Research Intermediate,Corporate Bonds,TRUIST BANK,,False,<class 'object'>,TFC
766,TRUIST FINL CORP SR MED TERM N,1.2,2025-08-05 00:00:00,936000.0,935007.84,859883.85,9-200100-Income Research Intermediate,Corporate Bonds,TRUIST BANK,,False,<class 'object'>,TFC
767,UBS GROUP FDG JERSEY LTD 4.125,4.13,2026-04-15 00:00:00,1900000.0,2002723.0,1869879.57,9-200100-Income Research Intermediate,Corporate Bonds,UBS AG LONDON,,False,<class 'object'>,WUCT
768,UNITED AIRLS 2014-1 PASS THRU ,4,2027-10-11 00:00:00,1908177.64,2010917.0,1795798.57,9-200100-Income Research Intermediate,Corporate Bonds,UNITED AIRLS 2014-1 PASS THRU ,,False,<class 'object'>,UNH
769,VERIZON COMMUNICATIONS 4.125% ,4.13,2027-03-16 00:00:00,843000.0,848589.09,840962.68,9-200100-Income Research Intermediate,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
770,VERIZON COMMUNICATIONS INC 3.0,3,2027-03-22 00:00:00,816000.0,815611.3,775051.4,9-200100-Income Research Intermediate,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
771,VERIZON COMMUNICATIONS INC 4.3,4.33,2028-09-21 00:00:00,644000.0,713933.76,640492.9,9-200100-Income Research Intermediate,Corporate Bonds,VERIZON  CO,,False,<class 'object'>,VZ
772,WEC ENERGY GROUP INC 1.375% DU,1.38,2027-10-15 00:00:00,1570000.0,1568744.0,1360435.63,9-200100-Income Research Intermediate,Corporate Bonds,WEC ENERGY GROUP  INC,,False,<class 'object'>,WEC
773,WELLS FARGO & CO MEDIUM TERM S,2.19,2026-04-30 00:00:00,2291000.0,2291000.0,2143350.23,9-200100-Income Research Intermediate,Corporate Bonds,WELLS FARGO &  CO,,False,<class 'object'>,WFC
774,WORKDAY INC 3.7% 04-01-2029 ,4.1,2029-04-01 00:00:00,498000.0,497970.12,465824.45,9-200100-Income Research Intermediate,Corporate Bonds,WORKDAY  INC,,False,<class 'object'>,WDAY
1003,Corporate Bonds,,,,,,9-200100-Galliard Capital,Corporate Bonds,Corporate Bonds,,False,<class 'object'>,
1004,ABBVIE INC 2.3% DUE 11-21-2022,2.3,2022-11-21 00:00:00,550000.0,569576.13,548905.63,9-200100-Galliard Capital,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
1005,ABBVIE INC 3.6% 05-14-2025á,3.6,2025-05-14 00:00:00,60000.0,61723.8,59024.28,9-200100-Galliard Capital,Corporate Bonds,ABBVIE  INC,,False,<class 'object'>,ABBV
1006,AIG GLOBAL FDG SR SECD MEDIUM ,0.9,2025-09-22 00:00:00,150000.0,149875.5,134554.4,9-200100-Galliard Capital,Corporate Bonds,AMERICAN INTL GROUP  INC,,False,<class 'object'>,AAL
1007,ALBEMARLE CORP 4.65% 06-01-202,4.65,2027-06-01 00:00:00,150000.0,149862.0,147615.93,9-200100-Galliard Capital,Corporate Bonds,ALBEMARLE  CO,,False,<class 'object'>,ALB
1008,AMEREN ILL CO 3.25% DUE ,3.25,2025-03-01 00:00:00,410000.0,428516.2,404999.91,9-200100-Galliard Capital,Corporate Bonds,AMEREN ILL  CO,,False,<class 'object'>,AILIH
1009,AMERICAN EXPRESS CO 2.25% DUE ,2.25,2025-03-04 00:00:00,430000.0,429565.7,413085.94,9-200100-Galliard Capital,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
1010,AMERICAN EXPRESS CO 3.375% ,3.38,2024-05-03 00:00:00,70000.0,69993.0,69496.21,9-200100-Galliard Capital,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
1011,AMERICAN EXPRESS CO 3.4% DUE 0,3.4,2024-02-22 00:00:00,100000.0,104671.0,99681.74,9-200100-Galliard Capital,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
1012,AMERICAN EXPRESS CO FLTG 08-03,2.04,2023-08-03 00:00:00,90000.0,90000.0,89894.29,9-200100-Galliard Capital,Corporate Bonds,AMERICAN EXPRESS CO,,False,<class 'object'>,AXP
1013,AMERICAN HONDA FIN CORP MED TE,0.75,2024-08-09 00:00:00,410000.0,409729.4,385612.72,9-200100-Galliard Capital,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
1014,AMERICAN HONDA FIN CORP MED TE,1.5,2025-01-13 00:00:00,160000.0,159873.6,151830.15,9-200100-Galliard Capital,Corporate Bonds,AMERICAN HONDA FIN  CO,,False,<class 'object'>,AAL
1015,AMPHENOL CORP NEW 2.05% DUE ,2.05,2025-03-01 00:00:00,195000.0,194666.55,186280.65,9-200100-Galliard Capital,Corporate Bonds,AMPHENOL  CO,,False,<class 'object'>,APH
1016,ANHEUSER-BUSCH COS LLC CORP 3.,3.65,2026-02-01 00:00:00,200000.0,226258.0,196748.03,9-200100-Galliard Capital,Corporate Bonds,ANHEUSER-BUSCH CO,,False,<class 'object'>,BUD
1017,ASTRAZENECA FIN LLC .7% DUE 05,0.7,2024-05-28 00:00:00,210000.0,209981.1,198998.32,9-200100-Galliard Capital,Corporate Bonds,ASTRAZENECA PLC,,False,<class 'object'>,AZN
1018,AT&T INC 1.38088% DUE 06-12-20,2.9,2024-06-12 00:00:00,260000.0,261900.8,260802.82,9-200100-Galliard Capital,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
1019,AT&T INC 1.65% DUE 02-01-2028/,1.65,2028-02-01 00:00:00,370000.0,369533.8,320091.35,9-200100-Galliard Capital,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
1020,AT&T INC 2.3% DUE 06-01-2027 ,2.3,2027-06-01 00:00:00,80000.0,79881.6,73027.53,9-200100-Galliard Capital,Corporate Bonds,AT&T  INC,,False,<class 'object'>,T
1021,ATMOS ENERGY CORP .625% DUE ,0.63,2023-03-09 00:00:00,275000.0,274443.5,270118.15,9-200100-Galliard Capital,Corporate Bonds,ATMOS ENERGY  CO,,False,<class 'object'>,ATO
1022,AVALONBAY COMMUNITIES IN 3.5% ,3.5,2024-11-15 00:00:00,480000.0,476526.4,474229.81,9-200100-Galliard Capital,Corporate Bonds,AVALONBAY  CO,,False,<class 'object'>,AVB
1023,BAE SYS HLDGS INC 3.85% DUE ,3.85,2025-12-15 00:00:00,410000.0,463492.7,402613.58,9-200100-Galliard Capital,Corporate Bonds,BAE SYS PLC,,False,<class 'object'>,BAESY
1024,BAKER HUGHES HLDGS LLC/BAKER H,1.23,2023-12-15 00:00:00,290000.0,290000.0,281536.92,9-200100-Galliard Capital,Corporate Bonds,BAKER HUGHES HLDGS  LLC,,False,<class 'object'>,BKR
1025,BANK AMER CORP .981% DUE ,0.98,2025-09-25 00:00:00,220000.0,220000.0,203542.02,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1026,BANK AMER CORP 2.015% DUE ,2.02,2026-02-13 00:00:00,430000.0,447806.3,403009.04,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1027,BANK AMER CORP 4.376% ,4.38,2028-04-27 00:00:00,100000.0,100000.0,98447.07,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA CO,,False,<class 'object'>,BAC
1028,BANK MONTREAL MEDIUM TERM SR N,0.63,2024-07-09 00:00:00,440000.0,439322.4,413872.0,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
1029,BANK MONTREAL MEDIUM TERM SR N,1.25,2026-09-15 00:00:00,130000.0,129780.3,115161.18,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
1030,BANK MONTREAL MEDIUM TERM SR N,1.5,2025-01-10 00:00:00,110000.0,109941.7,103809.25,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
1031,BANK MONTREAL QUE MEDIUM TERM ,3.7,2025-06-07 00:00:00,70000.0,69983.9,69380.15,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
1032,BANK NEW YORK MELLON CORP MEDI,3.43,2025-06-13 00:00:00,130000.0,130000.0,128953.87,9-200100-Galliard Capital,Corporate Bonds,BANK NEW YORK MELLON  CO,,False,<class 'object'>,BAC
1033,BANK NOVA SCOTIA B C .65% 07-3,0.65,2024-07-31 00:00:00,130000.0,129884.3,121867.05,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1034,BANK NOVA SCOTIA B C 1.3% DUE ,1.3,2026-09-15 00:00:00,150000.0,149992.5,133196.92,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1035,BANK NOVA SCOTIA B C 1.45% 01-,1.45,2025-01-10 00:00:00,70000.0,69953.1,66244.79,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1036,BANK NOVA SCOTIA B C 2.951%á,2.95,2027-03-11 00:00:00,100000.0,100000.0,94069.66,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1037,BANK OF AMERICA CORP  3.004% ,3,2023-12-20 00:00:00,577000.0,557555.68,575108.52,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,BAC
1038,BANK OF AMERICA CORP 04/02/202,1.84,2025-02-04 00:00:00,300000.0,300000.0,289188.09,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,BAC
1039,BANK OF AMERICA CORP MTN 0.81%,0.81,2024-10-24 00:00:00,700000.0,700000.0,667135.38,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,BAC
1040,BANK OF AMERICA CORPORATION MT,1.53,2025-12-06 00:00:00,450000.0,450000.0,418700.35,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,BAC
1041,BANK OF AMERICA CORPORATION MT,3.38,2026-04-02 00:00:00,150000.0,150000.0,145395.66,9-200100-Galliard Capital,Corporate Bonds,BANK OF AMERICA  CO,,False,<class 'object'>,BAC
1042,BANK OF MONTREAL 2.15%á,2.15,2024-03-08 00:00:00,90000.0,89937.0,88013.44,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
1043,BANK OF NOVA SCOTIA .4% 09-15-,0.4,2023-09-15 00:00:00,80000.0,79931.2,77240.98,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1044,BANK OF NOVA SCOTIA 3.45% 04-1,3.45,2025-04-11 00:00:00,140000.0,139841.8,138152.0,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1045,BANK OF NOVA SCOTIA ,2.2,2025-02-03 00:00:00,240000.0,254493.6,229659.02,9-200100-Galliard Capital,Corporate Bonds,BANK OF NOVA SCOTIA,,False,<class 'object'>,BNS.TO
1046,BAXTER INTL INC 1.322% 11-29-2,1.32,2024-11-29 00:00:00,560000.0,524876.99,525710.87,9-200100-Galliard Capital,Corporate Bonds,BAXTER INTERNATIONAL INC,,False,<class 'object'>,BAX
1047,BB&T BRH BKG & TR CO GLOBAL BK,3.63,2025-09-16 00:00:00,500000.0,497305.0,489513.75,9-200100-Galliard Capital,Corporate Bonds,BB&T CO,,False,<class 'object'>,TIP10G.SW
1048,BB&T CORP SR MEDIUM TERM NTS B,2.2,2023-03-16 00:00:00,275000.0,274796.5,273506.59,9-200100-Galliard Capital,Corporate Bonds,BB&T CO,,False,<class 'object'>,TIP10G.SW
1049,BELL CANADA .75% DUE 03-17-202,0.75,2024-03-17 00:00:00,265000.0,264875.45,252361.42,9-200100-Galliard Capital,Corporate Bonds,BELL CANADA,,False,<class 'object'>,BLPH
1050,BK MONTREAL 3.3% 02-05-2024 ,3.3,2024-02-05 00:00:00,100000.0,108261.0,99787.5,9-200100-Galliard Capital,Corporate Bonds,BANK OF MONTREAL,,False,<class 'object'>,BMO
1051,BLACK HILLS CORP 1.037% DUE 08,1.04,2024-08-23 00:00:00,360000.0,351052.2,336583.93,9-200100-Galliard Capital,Corporate Bonds,BLACK HILLS  CO,,False,<class 'object'>,BKH
1052,BLACK HILLS CORP 3.95% DUE ,3.95,2026-01-15 00:00:00,445000.0,491564.2,441577.95,9-200100-Galliard Capital,Corporate Bonds,BLACK HILLS  CO,,False,<class 'object'>,BKH
1053,BMW US CAP LLC GTD NT 144A 3.4,3.45,2027-04-01 00:00:00,100000.0,99895.0,97480.64,9-200100-Galliard Capital,Corporate Bonds,BMW,,False,<class 'object'>,BMW.DE
1054,BOEING CO 2.196% DUE 02-04-202,2.2,2026-02-04 00:00:00,80000.0,77772.0,72109.25,9-200100-Galliard Capital,Corporate Bonds,BOEING  CO,,False,<class 'object'>,BA
1055,BOEING CO 4.875% DUE ,4.88,2025-05-01 00:00:00,180000.0,191352.6,179335.55,9-200100-Galliard Capital,Corporate Bonds,BOEING  CO,,False,<class 'object'>,BA
1056,BOSTON PPTYS LTD PARTNERSHIP 3,3.2,2025-01-15 00:00:00,330000.0,354024.0,321860.45,9-200100-Galliard Capital,Corporate Bonds,BOSTON PPTYS  LTD,,False,<class 'object'>,BXP
1057,BP CAP MKTS AMER INC 2.75% DUE,2.75,2023-05-10 00:00:00,407000.0,402359.36,406140.33,9-200100-Galliard Capital,Corporate Bonds,BP  CAP,,False,<class 'object'>,BP
1058,BPCE S A MEDIUM TERM NTS BOOK ,1.63,2025-01-14 00:00:00,290000.0,289112.6,273346.21,9-200100-Galliard Capital,Corporate Bonds,BPCE S A MEDIUM TERM NTS BOOK ,,False,<class 'object'>,BPCMJ.PA
1059,BRISTOL MYERS SQUIBB CO .537% ,0.54,2023-11-13 00:00:00,350000.0,350000.0,337779.33,9-200100-Galliard Capital,Corporate Bonds,BRISTOL MYERS SQUIBB CO,,False,<class 'object'>,BMY
1060,BRISTOL MYERS SQUIBB CO 2.9% D,2.9,2024-07-26 00:00:00,39000.0,42274.56,38627.63,9-200100-Galliard Capital,Corporate Bonds,BRISTOL MYERS SQUIBB CO,,False,<class 'object'>,BMY
1061,CANADIAN NAT RES LTD 3.8% DUE ,3.8,2024-04-15 00:00:00,230000.0,244701.6,228402.54,9-200100-Galliard Capital,Corporate Bonds,CANADIAN NAT RES  LTD,,False,<class 'object'>,CRC.BE
1062,CANADIAN PAC RY CO NEW 1.35% D,1.35,2024-12-02 00:00:00,340000.0,339551.2,319839.15,9-200100-Galliard Capital,Corporate Bonds,CANADIAN PAC RY  CO,,False,<class 'object'>,6C=F
1063,CAPITAL ONE FINL CORP 1.343% ,1.77,2024-12-06 00:00:00,390000.0,390000.0,373734.12,9-200100-Galliard Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,BDGS
1064,CAPITAL ONE FINL CORP 2.636% 0,2.64,2026-03-03 00:00:00,160000.0,160000.0,151067.26,9-200100-Galliard Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,BDGS
1065,CAPITAL ONE FINL CORP 4.25% DU,4.25,2025-04-30 00:00:00,110000.0,119076.1,109677.61,9-200100-Galliard Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,BDGS
1066,CAPITAL ONE FINL CORP SR NT FI,4.93,2028-05-10 00:00:00,130000.0,130000.0,128749.7,9-200100-Galliard Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,BDGS
1067,CAPITAL ONE NATL ASSN MCLEAN V,2.19,2022-08-08 00:00:00,400000.0,400000.0,399823.13,9-200100-Galliard Capital,Corporate Bonds,CAPITAL ONE FINL CO,,False,<class 'object'>,BDGS
1068,CARRIER GLOBAL CORP 2.242% ,2.24,2025-02-15 00:00:00,245000.0,255707.88,232806.52,9-200100-Galliard Capital,Corporate Bonds,CARRIER GLOBAL  CO,,False,<class 'object'>,CARR
1069,CENTERPOINT ENERGY HOUSTON ELE,5.6,2023-07-01 00:00:00,420000.0,452386.2,427855.87,9-200100-Galliard Capital,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
1070,CENTERPOINT ENERGY RES CORP DE,0.7,2023-03-02 00:00:00,170000.0,169835.1,166480.43,9-200100-Galliard Capital,Corporate Bonds,CENTERPOINT ENERGY INC,,False,<class 'object'>,CNP
1071,CES MU2 LLC 1.994% DUE 05-13-2,1.99,2027-05-13 00:00:00,376963.69,392483.28,362099.89,9-200100-Galliard Capital,Corporate Bonds,CES MU2  LLC,,False,<class 'object'>,CEU.TO
1072,CHARLES SCHWAB CORP 2.45% DUE ,2.45,2027-03-03 00:00:00,110000.0,109881.2,102587.38,9-200100-Galliard Capital,Corporate Bonds,CHARLES SCHWAB  CO,,False,<class 'object'>,SCHW
1073,CHEVRON PHILLIPS 3.3% 05-01-20,3.3,2023-05-01 00:00:00,100000.0,106343.0,99786.16,9-200100-Galliard Capital,Corporate Bonds,CHEVRON PHILLIPS,,False,<class 'object'>,CVX
1074,CITIGROUP INC .776% DUE ,0.78,2024-10-30 00:00:00,170000.0,170000.0,162060.34,9-200100-Galliard Capital,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
1075,CITIGROUP INC 1.281% 11-03-202,1.28,2025-11-03 00:00:00,125000.0,125000.0,116059.87,9-200100-Galliard Capital,Corporate Bonds,CITIGROUP  INC,,False,<class 'object'>,C
